gene_id,logFC
AT1G57570,-0.06390694233069395
AT1G57590,-0.4091133898650344
AT1G57600,0.18647211905706632
AT1G57610,-0.2248254343040738
AT1G57620,-0.0774394547560769
AT1G57630,0.7691663913403146
AT1G57650,-0.1915692048973268
AT1G57660,-0.20661917908179517
AT1G57670,-0.05058259000060318
AT1G57680,-0.07516090901743121
AT1G57700,-0.11492356102309678
AT1G57720,-0.14086135149075227
AT1G57765,0.19232250228572906
AT1G57770,-0.012059181395354562
AT1G57790,-0.041218520460900306
AT1G57820,-0.08555697744849972
AT1G57830,0.08588497719505662
AT1G57860,-0.18115553986001412
AT1G57870,-0.060169831601046796
AT1G57943,-0.5914504881969069
AT1G57980,0.04858922632160465
AT1G57990,0.7715809732253952
AT1G58007,-0.3014208147304483
AT1G58025,-0.08295346276888017
AT1G58030,0.1978609562393239
AT1G58037,0.04645776966688718
AT1G58060,0.07542169332260025
AT1G58070,0.44733817398285175
AT1G58080,-0.2451242831648776
AT1G58100,0.20888541844413813
AT1G58110,0.07265042858014667
AT1G58120,-1.3749973986422748
AT1G58122,0.8602446938617353
AT1G58150,0.8413124846755407
AT1G58160,-0.04254595509319556
AT1G58170,-0.2320785463529264
AT1G58180,0.030762855961311324
AT1G58190,0.07701807693833976
AT1G58200,0.23791111651346003
AT1G58210,0.03987714343008589
AT1G58220,0.1259835337159999
AT1G58230,-0.04394166192445727
AT1G58235,-0.06262268344930567
AT1G58250,-0.12456254621254237
AT1G58270,0.11239568098076566
AT1G58280,-0.0063269467872559375
AT1G58290,0.17226837555803823
AT1G58320,1.3513475495424545
AT1G58340,0.34408957818559754
AT1G58350,-0.1272180406737723
AT1G58360,-0.01108546934045708
AT1G58370,0.22837149977531054
AT1G58380,-0.4609126959257922
AT1G58400,0.10530897067353544
AT1G58410,0.4368980539427347
AT1G58420,1.0680924343092395
AT1G58440,0.012257832861785679
AT1G58470,0.12742442135801726
AT1G58520,-0.0475546999672712
AT1G58590.1,-0.1888274355652588
AT1G58602,-0.34147763853770435
AT1G58643,0.7016917680345568
AT1G58807,0.4304703831131431
AT1G58848,-0.23311048293273284
AT1G58936,0.7016917680345568
AT1G59124,-1.6402038886516375
AT1G59171,1.1692606379026158
AT1G59218,0.44974033289680315
AT1G59312,0.7016917680345568
AT1G59359,-0.117879902813655
AT1G59510,-0.15444518354736564
AT1G59520,0.043395196012996844
AT1G59530,0.12556746465209626
AT1G59540,-0.19085326892777757
AT1G59560,-0.283937969728768
AT1G59580,0.02912573053271118
AT1G59590,0.4892025783253841
AT1G59600,-0.2695680228043556
AT1G59610,-0.010307956706988974
AT1G59620,0.5856024236683586
AT1G59640,0.26887255816427486
AT1G59650,0.060213041329905216
AT1G59660,0.17606284645774406
AT1G59700,-0.32966511704842927
AT1G59710,-0.25978849069852067
AT1G59720,0.18967150863089619
AT1G59725,1.028276811508303
AT1G59730,-0.7792946597832278
AT1G59740,1.2720920070098158
AT1G59750,-0.02240712787421419
AT1G59760,-0.20703737334520902
AT1G59780,-0.018769335433460124
AT1G59820,0.36810651239670666
AT1G59830,-0.01115745752109404
AT1G59840,-0.30032441703757273
AT1G59850,0.8539813876473997
AT1G59860,1.9748438632736083
AT1G59870,0.583890446626341
AT1G59890,-0.07810906812347024
AT1G59900,-0.005994201467883912
AT1G59910,0.5068309794773965
AT1G59940,0.07026545551156808
AT1G59950,-1.375314176534067
AT1G59960,-0.19747285838156897
AT1G59970,0.20900419355536648
AT1G59980,0.10404543659805592
AT1G59990,-0.1014083018273595
AT1G60000,-0.7268319573795349
AT1G60010,1.084863859301125
AT1G60030,-0.04584591023507005
AT1G60050,0.9360379197462378
AT1G60070,-0.025814046685397957
AT1G60080,-0.30632030275774863
AT1G60095,-0.10490089759036444
AT1G60110,0.08323855589129822
AT1G60130,-0.08376745720410846
AT1G60140,0.14356049902940404
AT1G60160,-0.006494467701748662
AT1G60170,0.05301610630454706
AT1G60190,2.1658979173841466
AT1G60200,0.06815466196608008
AT1G60220,-0.05715591096343727
AT1G60230,-0.023718042241070963
AT1G60260,-0.5784239485008593
AT1G60270,-0.2694693082739635
AT1G60360,0.37898728673501064
AT1G60390,-0.11257565461711828
AT1G60420,-0.05741020646996447
AT1G60430,-0.11072690614506749
AT1G60440,-0.11492580619794411
AT1G60460,0.5367406359876374
AT1G60470,0.09592466704094361
AT1G60490,0.11824998393172843
AT1G60505.1,-0.05344900928431194
AT1G60510.1,0.014289006234077093
AT1G60520.1,-1.396115669731383
AT1G60525.1,-0.23814458269215702
AT1G60530,-0.23288175732030092
AT1G60540.1,-0.2876792790637495
AT1G60545.1,-0.3157962884603471
AT1G60550,-0.03574873669510084
AT1G60560,0.04146639953597326
AT1G60590,-0.962509967288625
AT1G60600,-0.615833457313162
AT1G60610,-0.1288992771428721
AT1G60620,-0.36575376218734695
AT1G60630,-0.35270524302385614
AT1G60640,-0.3622506478589679
AT1G60650,-0.03251968675016595
AT1G60660,-0.15147523005427507
AT1G60670,0.08722047812492738
AT1G60680,-0.03762688369479938
AT1G60690,-0.07028701129643312
AT1G60700,-0.20366576798318065
AT1G60710,-0.12774876687969033
AT1G60730,0.035989220150079354
AT1G60740,-0.5151159889536806
AT1G60750,-0.41501143157846165
AT1G60770,-0.10764351935069283
AT1G60780,-0.12622886059087787
AT1G60790,-0.16817859660060633
AT1G60800,-0.04985931253216691
AT1G60810,-0.06601721915120673
AT1G60830,0.2980512995095576
AT1G60850,-0.24957778608441655
AT1G60860,0.04503532245154425
AT1G60870,-0.21959822276039206
AT1G60890,-0.3341742939416148
AT1G60900,0.05128246488711192
AT1G60930,-0.28825645410473993
AT1G60940,-0.13201570756413053
AT1G60950,-0.7040330664493144
AT1G60960,0.22586654254148864
AT1G60970,0.08643298076708414
AT1G60989,-0.12030152102933152
AT1G60990,-0.16743146788280244
AT1G60995,0.0511500546638962
AT1G61000,-0.058198976432157885
AT1G61010,-0.1138253442400978
AT1G61030,0.184357386199214
AT1G61040,0.06271597196140677
AT1G61050,-0.2503101649646391
AT1G61065,-0.1913420637643242
AT1G61080,0.8973625469353681
AT1G61100,-0.034278591120610484
AT1G61130,-0.2541110209377846
AT1G61140,0.27962035024679144
AT1G61150,0.03948036349518016
AT1G61160,1.3013443026124738
AT1G61170,-0.1052365224200025
AT1G61180,0.27922868221244274
AT1G61190,-0.8727175449706476
AT1G61210,0.06479179212929742
AT1G61215,0.12747086031220523
AT1G61224.1,0.0785518417359964
AT1G61230,-0.467067957364175
AT1G61240,0.1747256248622778
AT1G61250,0.2081942108241861
AT1G61255,-0.0942338523088003
AT1G61260,0.5788587081056715
AT1G61275.1,0.36455537994438814
AT1G61280,-0.35888924997855043
AT1G61290,1.5659475662072457
AT1G61300,-0.486219260934834
AT1G61310,0.0037388735635255368
AT1G61340,2.33326685439993
AT1G61350,-0.09295332697078941
AT1G61360,0.2939611104486167
AT1G61370,1.1703843024416098
AT1G61380,-0.28939194882317687
AT1G61390,-0.4617661198793902
AT1G61400,-0.16298811266045887
AT1G61410,-0.4322116121732686
AT1G61415,0.30567388790844546
AT1G61420,0.4546077182365719
AT1G61430,-0.1428937000493256
AT1G61440,0.7882572860461674
AT1G61450,-0.2308210017774547
AT1G61460,0.07687056617995798
AT1G61470,0.47414142733705883
AT1G61480,0.39385545367119196
AT1G61490,-0.41825548311947786
AT1G61500,0.2480109889171505
AT1G61520,-0.8008186157458181
AT1G61550,0.5059186676615978
AT1G61560,0.7258108264512485
AT1G61570,-0.3200317191385042
AT1G61580,-0.2380077422731426
AT1G61590,0.08942309746964938
AT1G61600,0.1966817182845585
AT1G61610,-0.15024437706444538
AT1G61620,-0.05816496442642188
AT1G61630,1.101757947273334
AT1G61640,-0.15327655557584413
AT1G61660,0.9008559728879709
AT1G61667,-0.028959436875783232
AT1G61670,-0.005208145860258257
AT1G61690,0.010207639719331637
AT1G61710,0.0791771898952842
AT1G61730,-0.17654535993738735
AT1G61740,-0.07310154106111232
AT1G61750,1.1663985741950524
AT1G61760,-0.04307450684641358
AT1G61770,-0.19953225898353566
AT1G61780,0.011432859341116198
AT1G61790,-0.020142389921950228
AT1G61795,-0.10594231957853398
AT1G61810,-0.16352104037028614
AT1G61820,0.6268820211431917
AT1G61830.1,-0.23715691017387336
AT1G61840,-0.20800451393617791
AT1G61850,-0.01970482783872778
AT1G61860,0.10911383922762122
AT1G61870,-0.45670796931572244
AT1G61890,0.04493916484168203
AT1G61900,0.027905818190358037
AT1G61930,-0.19978930313111942
AT1G61950,0.7828074358417754
AT1G61960,0.04480208362330812
AT1G61970,0.10850936869198254
AT1G61980,-0.6537456023803181
AT1G61990,-0.12287638807317663
AT1G62010,-0.20746076616756126
AT1G62020,-0.19660049137991867
AT1G62030,-1.6393222414790165
AT1G62040,0.32466775457193675
AT1G62045,0.09365249299486668
AT1G62050,-0.2844994403007734
AT1G62085,-0.011477687877817703
AT1G62090.1,1.9199729519838147
AT1G62110,-0.3415147037329253
AT1G62120,0.10850396934768267
AT1G62130,-0.23136443707774298
AT1G62150,-0.1613016017171991
AT1G62170,-1.034723519779471
AT1G62180,-0.7420523455090584
AT1G62190,0.15339717211690262
AT1G62200,0.10753499963260714
AT1G62240,0.2490297447152239
AT1G62250,-0.24985251662300095
AT1G62260,-0.14468900904447746
AT1G62262,-0.04841248712006467
AT1G62280,0.08002067665558732
AT1G62290,-0.11265636189191765
AT1G62300,0.11420405707240969
AT1G62305,0.23480504911905037
AT1G62310,0.13595970380925126
AT1G62320,0.3228198870990425
AT1G62330,-0.2396492377767227
AT1G62333,0.09448124837354577
AT1G62350,-0.30516152673831953
AT1G62355.1,-2.3736702974756163
AT1G62370,-0.25717829064485875
AT1G62380,0.29553578665887353
AT1G62390,0.015075454437496189
AT1G62400,0.0913843115623218
AT1G62420,-0.0013399318210642838
AT1G62422,0.3318265202992557
AT1G62430,0.08942109651491309
AT1G62440,-0.06898196004056674
AT1G62480,0.02316125592698949
AT1G62490,0.4227359547101086
AT1G62500,-1.165142003825385
AT1G62510,0.21099572122669516
AT1G62520,-0.22684615001295846
AT1G62530,-0.3818266169227305
AT1G62540,-0.3394975585645684
AT1G62560,-0.8250881971285269
AT1G62570,0.3135165924170779
AT1G62580,-0.6995276065447721
AT1G62590,-0.32601348850298606
AT1G62600,-0.02968953356969134
AT1G62610,-0.045558936967872325
AT1G62620,-0.2956573091037472
AT1G62640,-0.15111333380078795
AT1G62660,-0.056788286543411816
AT1G62670,-0.4914181479526053
AT1G62680,0.022469630634967458
AT1G62700,0.45009291983305794
AT1G62710,-0.41843317003840946
AT1G62720,-0.9167836986262956
AT1G62730,-0.01570841693086662
AT1G62740,0.1112456185266011
AT1G62750,-0.27027127373016885
AT1G62760,-0.31152314377064116
AT1G62770,-0.1837325590595118
AT1G62780,0.08024278780090613
AT1G62790,-0.04090700040677315
AT1G62800,-0.12727450975329638
AT1G62810,-0.14400975303151436
AT1G62820,0.03965294834800051
AT1G62830,-0.22559145860087626
AT1G62840,0.2850264354308328
AT1G62850,0.14992478307764887
AT1G62860.1,-0.3143878469108341
AT1G62870,-0.4995804657436203
AT1G62880,0.08326814573778164
AT1G62910,-0.4165770073562734
AT1G62914,-0.4157179645129393
AT1G62920,-0.1061799449058383
AT1G62930,-0.2795751989591258
AT1G62935,0.5116184720669772
AT1G62940,-1.0910588891392516
AT1G62950,-0.11706570109804364
AT1G62960,0.0006680591293313262
AT1G62970,-0.12320317809294529
AT1G62975,-0.5718168938942287
AT1G62980,0.5224741841200619
AT1G62981,0.25014690197495876
AT1G62990,-0.12491137898616646
AT1G63000,-0.14011967023593586
AT1G63010,-0.10246262653109572
AT1G63020,0.07782947965649255
AT1G63050,-0.09870747112918131
AT1G63070,-0.14087919755021053
AT1G63080,-0.4359933622060026
AT1G63090,0.685468301185138
AT1G63100,-0.1353314377458011
AT1G63110,-0.037239036416204616
AT1G63120,0.16356490926119016
AT1G63130,-0.09351507478712229
AT1G63140,1.5543264242704375
AT1G63150,-0.1753544598403476
AT1G63160,-0.16270703924281174
AT1G63170,-0.09917405867538905
AT1G63180,0.7323170666070442
AT1G63220,-0.08933044341200486
AT1G63230,-0.06817442544111647
AT1G63240,-0.5559446453684751
AT1G63245,0.386231610002303
AT1G63250,-0.1921903868110396
AT1G63260,0.06812291872872067
AT1G63270,-0.24461722814192394
AT1G63290,0.12993025490832585
AT1G63295,0.4468468573569853
AT1G63300,0.001386646253110531
AT1G63310,0.04748185725815826
AT1G63320,-0.4998371936783099
AT1G63340,-0.6956664140132024
AT1G63350,0.31363298026957687
AT1G63360,-3.1271491433772756
AT1G63370,0.559776702158535
AT1G63380,0.10521758890517034
AT1G63390,0.12004064501405781
AT1G63400,-0.4579346157840517
AT1G63410,0.008705661399291579
AT1G63420,-0.1789279640295859
AT1G63430,-0.09244271693373342
AT1G63440,0.130273314848786
AT1G63450,0.4621539619304584
AT1G63460,-0.019483759029159102
AT1G63470,-0.02525175985760051
AT1G63480,0.008499860961237133
AT1G63490,-0.0425266690310557
AT1G63500,0.05706347407941441
AT1G63520,0.19297723943944767
AT1G63530,0.2603216711911458
AT1G63550,-0.030189783095785603
AT1G63560,1.2390082325175122
AT1G63570,1.657570396414895
AT1G63580,0.5003915687994858
AT1G63590,0.8853801175522257
AT1G63600,0.6682462228456759
AT1G63610,-0.28793341865674343
AT1G63630,-0.8884215896272462
AT1G63640,-0.03288234555061849
AT1G63650,-0.11870735509779952
AT1G63660,0.05144978049723769
AT1G63670,-0.4312875654452214
AT1G63680,-0.29836280489524136
AT1G63690,0.04047327271211878
AT1G63700,0.0712041036805195
AT1G63720,0.5357483430913733
AT1G63730,0.08819982365390172
AT1G63740,0.12423141551960294
AT1G63750,1.0915396875130872
AT1G63760.1,0.5740317534264191
AT1G63770,-0.029196902311385463
AT1G63780,-0.056133796959084284
AT1G63800,0.2225964861429815
AT1G63810,-0.25310103070811035
AT1G63820,0.6824072640631865
AT1G63830,0.4825770729692828
AT1G63840,0.6198863782892519
AT1G63850,-0.1803691792469511
AT1G63855,-0.5975087784068093
AT1G63860,0.7325975223177553
AT1G63870,1.083201839166422
AT1G63880,-0.5671912686076115
AT1G63900,-0.08650304672113458
AT1G63910,0.08536315684025055
AT1G63930,0.13257253986311898
AT1G63940,-0.26843098254143066
AT1G63970,0.14462466067167098
AT1G63980,0.01589200570121142
AT1G63990,-0.17657442518848973
AT1G64000,0.13620525679618967
AT1G64010,0.08131708764406236
AT1G64040,-0.02766894855703008
AT1G64050,0.11535751863321482
AT1G64060,0.06982062267760868
AT1G64065,1.3747417266582087
AT1G64070,1.5659904587783742
AT1G64080,0.7435366194696579
AT1G64090,-0.09464483333758565
AT1G64105,0.17272255817005439
AT1G64110,-0.5719065465415912
AT1G64140,-0.028567059469327114
AT1G64142,-0.028567059469327114
AT1G64150,-0.1895194930452584
AT1G64160,0.15532514753666354
AT1G64170,-0.04782744326358276
AT1G64180,0.017945766133267156
AT1G64185,-0.10032876615516335
AT1G64190,-0.375549297848707
AT1G64200,0.21463031574127622
AT1G64210,0.058343450639114766
AT1G64220,-0.269162040065905
AT1G64230,0.018051749597665277
AT1G64235,-1.1463397184592092
AT1G64260,-0.24727422757107334
AT1G64280,0.4364520585574059
AT1G64300,-0.2362942271972517
AT1G64310,0.31716522609113457
AT1G64320,-0.5255597214490116
AT1G64330,-0.19588751417674927
AT1G64340,0.7471787433528979
AT1G64350,-0.3381409343719173
AT1G64355,-0.07683188114216875
AT1G64370,0.42225047056033715
AT1G64380,-0.2273174944258611
AT1G64385,-0.07291009702851475
AT1G64390,-0.06984468968326504
AT1G64400,0.34384131694355513
AT1G64405,-0.7615692877958574
AT1G64430,-0.2117520392077245
AT1G64440,-0.15111640045058702
AT1G64450,-0.11612661709191976
AT1G64460,0.44100449843890405
AT1G64470,0.3589070682817725
AT1G64480,-0.18358427002911865
AT1G64490,-0.40041824353134475
AT1G64500,-0.803094960370215
AT1G64510,0.0817334368810041
AT1G64520,-0.13261632135500026
AT1G64530,-0.26863629200695965
AT1G64540,-0.7973816711808644
AT1G64550,-0.08590441944081319
AT1G64560.1,0.4674155186383644
AT1G64561,0.3135796898287423
AT1G64563.1,0.4284792958859333
AT1G64570,0.03127034209347725
AT1G64572.1,0.12008059948226497
AT1G64580,-0.15651888221338658
AT1G64583,0.09061416741425278
AT1G64590,0.06892520921734807
AT1G64600,-0.20071994050479786
AT1G64610,0.3922047491347388
AT1G64618.1,0.8308603616733531
AT1G64620,0.12126876092427329
AT1G64625,-0.32914476083851435
AT1G64628,-0.10107329274537302
AT1G64630,-0.10107329274537302
AT1G64640,-0.590423808384828
AT1G64650,-0.11711671378167673
AT1G64660,0.5778093419523498
AT1G64670,0.2591072759498055
AT1G64680,0.29121865196689495
AT1G64690,0.24348888392246001
AT1G64700,0.892772626948995
AT1G64710,-1.006579836283603
AT1G64720,-0.1898522282569588
AT1G64740,0.04569475263479231
AT1G64750,0.04333674368703036
AT1G64760,0.29606617558397325
AT1G64770,-0.915484132925946
AT1G64780,-0.3591571863733623
AT1G64790,-0.10088748235529858
AT1G64810,-0.04577701919247367
AT1G64820,-0.6729466380348632
AT1G64840,-0.03977709866775619
AT1G64850,-0.04159091531789422
AT1G64860,-0.30510281336743206
AT1G64880,-0.22597747452532246
AT1G64890,-0.0817517476663647
AT1G64900,-0.6654981723002025
AT1G64910,-0.5425682504212367
AT1G64920,-0.3240709917802764
AT1G64930,0.34889575835452735
AT1G64940,-0.8057555975764078
AT1G64950,-0.15888542748975598
AT1G64960,-0.1647114750491394
AT1G64970,-0.6260639394415737
AT1G64980,-0.0711315345281195
AT1G64990,-0.04812705840598291
AT1G65000,0.35584308345492355
AT1G65010,-0.09117754090146817
AT1G65020,-0.3405300657379418
AT1G65030,-0.511542350905274
AT1G65032,0.01850663846370137
AT1G65040,0.09367871259169198
AT1G65060,-0.4283219365003199
AT1G65070,-0.08011439384710911
AT1G65080,-0.1206310895895961
AT1G65090,-0.7654007576082105
AT1G65110,-0.29568888952364725
AT1G65120,-0.22474682546062033
AT1G65130,-0.41618035537633236
AT1G65150,0.14984650961253604
AT1G65180,-0.04070440299274889
AT1G65190,0.2763039083049817
AT1G65200,-0.40584784521910533
AT1G65220,-0.08505992706485098
AT1G65230,0.17034860351956127
AT1G65240,-0.6542628294367163
AT1G65250,0.37724417624775497
AT1G65260,-0.1751144831641702
AT1G65270,-0.037166893499874724
AT1G65280,-0.03876633329608809
AT1G65290,-0.09397033192320686
AT1G65295,-0.05336229483769343
AT1G65310,0.07119253749749131
AT1G65320,-0.20794483938253175
AT1G65330,0.29057817220043325
AT1G65350,-0.3413335771512774
AT1G65370,-0.20587673642695284
AT1G65380,0.19728099749460476
AT1G65390,1.863093279995542
AT1G65410,-0.03239331979433301
AT1G65420,0.22790472502014908
AT1G65430,0.03548647288510742
AT1G65440,0.02455271981787225
AT1G65470,-0.040479762386549316
AT1G65481,0.7960114088584702
AT1G65483,0.7624311334919008
AT1G65484,0.7792940739301866
AT1G65486,0.4286396900717937
AT1G65490,-0.18765566564783223
AT1G65500,0.7298893322585264
AT1G65510,0.6161039936144629
AT1G65520,0.1928270885915119
AT1G65540,-0.0209233014259716
AT1G65541,1.43122876502828
AT1G65560,-0.29054557911682793
AT1G65570,-0.266697511546841
AT1G65580,0.04524922800292575
AT1G65590,-0.12804724067394882
AT1G65610,0.3118341222515291
AT1G65620,-0.07109054276650334
AT1G65650,-0.15256393884659752
AT1G65660,0.027024372841460604
AT1G65670,-0.6643881688264236
AT1G65680,-1.086476595696632
AT1G65690,0.0728834252233241
AT1G65700,-0.05658168622398221
AT1G65710,-0.3495149633230331
AT1G65720,0.0857762160799562
AT1G65730,-0.08517766778526493
AT1G65790,0.11075923786401369
AT1G65800,0.9254904324920893
AT1G65810,-0.7850765313913911
AT1G65820,0.001386494884905118
AT1G65840,-0.12407149372448176
AT1G65845,0.24495580464701372
AT1G65850,0.5597536931288557
AT1G65860,0.10590630819514152
AT1G65900,-0.4046676308411212
AT1G65910,-0.11343890292485209
AT1G65920,-0.628682766566961
AT1G65930,-0.000701580956973233
AT1G65950,-0.08956682948969949
AT1G65960,-0.11342568895285189
AT1G65970,0.03950909147324439
AT1G65980,0.02451513206147566
AT1G65985,-0.06524994670511505
AT1G66020,-0.2795873670045847
AT1G66030,-0.7191694990360884
AT1G66040,0.3300453536444642
AT1G66050,-0.24871219289588892
AT1G66070,-0.19361941487203482
AT1G66080,0.4124524914271919
AT1G66090,0.6816445407980709
AT1G66130,-0.9526285326689475
AT1G66140,-0.14383103144906656
AT1G66150,-0.24566346605170783
AT1G66160,0.6022804004856925
AT1G66170,0.6070453532080744
AT1G66173.1,0.662527992774594
AT1G66180,1.4038476260726254
AT1G66190,0.17675102689470082
AT1G66200,0.003936385906101905
AT1G66230,0.5006376737186633
AT1G66235,0.12556746465209626
AT1G66240,-0.0015768739024431533
AT1G66250,-0.12642401688329497
AT1G66260,0.009619803281154438
AT1G66270,0.2191909571942511
AT1G66280,0.1679089743820079
AT1G66330,-0.12452245050780127
AT1G66340,0.16497441458666395
AT1G66345,0.018960850368691017
AT1G66350,-0.010707487357055151
AT1G66400,0.8810861583972337
AT1G66410,-0.05563830399957211
AT1G66430,-0.2534712210625402
AT1G66440,0.24480552750020254
AT1G66450,-0.31004659945021823
AT1G66460,-0.19581846636377367
AT1G66470,0.05330353310294339
AT1G66480,0.35306523700136966
AT1G66500,1.2010025955052692
AT1G66510,-0.20317194334717686
AT1G66520,-0.35986667398656885
AT1G66530,-0.12108076535469114
AT1G66540,-0.5190309125258145
AT1G66580,-0.08926107143270302
AT1G66590,0.42726804728957585
AT1G66600,0.9444966456809858
AT1G66610,-0.2561205226972382
AT1G66620,-0.46713172723645785
AT1G66650,0.8894434391593412
AT1G66660,0.09640312361391148
AT1G66670,-0.031020671052315398
AT1G66680,0.01820542662391726
AT1G66690,0.5672992932278029
AT1G66700,0.22437998641426352
AT1G66720,0.6720635256125916
AT1G66725.1,-0.09360607849110178
AT1G66730,0.011279523416106003
AT1G66740,-0.10437365909563703
AT1G66750,-0.10585479170104999
AT1G66760,0.4486935513145003
AT1G66780,0.3576783303843318
AT1G66800,-0.0051792420489013904
AT1G66810,-0.12164561929963873
AT1G66820,0.050985049698402514
AT1G66830,-0.9297555822076718
AT1G66840,-1.136387558373721
AT1G66860,-0.5241234486159989
AT1G66880,0.8622905676335729
AT1G66890,0.20386742312020542
AT1G66900,0.10895647258857404
AT1G66910,-0.1446420756890853
AT1G66920,-0.0668063836263961
AT1G66930,0.19985054517111298
AT1G66940,1.08797617064558
AT1G66950,0.26914864594769483
AT1G66960,-0.15520795094979917
AT1G66970,0.3645592269486678
AT1G66980,-0.04193183208328462
AT1G67000,1.0639996389427375
AT1G67020,0.1158711738868978
AT1G67025,0.4586574907349461
AT1G67030,-0.6797406295726454
AT1G67035,0.00588185774551036
AT1G67040,0.03166145279560057
AT1G67050,0.019976349756052655
AT1G67060,0.5023214090607312
AT1G67070,0.23035538671237601
AT1G67080,0.21835495027560187
AT1G67090,-0.5876799778343521
AT1G67100,-0.8085742612753303
AT1G67105.1,-0.08737859862234056
AT1G67110,-0.13306578516909215
AT1G67120,0.06475713758469025
AT1G67140,0.03277163482280603
AT1G67148,0.25475731387481715
AT1G67150,-0.5799978616131429
AT1G67170,-0.27293320998331705
AT1G67180,-0.0004561186002057982
AT1G67190,-0.18722680970034777
AT1G67195.1,-0.4864642651676734
AT1G67210,-0.3568431881979425
AT1G67220,0.5138345767330219
AT1G67230,0.1768739285618363
AT1G67250,-0.2540712024515213
AT1G67270,0.12934826892294113
AT1G67280,0.0031709232140616174
AT1G67300,-0.12989186484635948
AT1G67310,0.3715805632039149
AT1G67320,-0.3978744175237492
AT1G67325,0.041323240700197744
AT1G67328.1,0.02845196076985576
AT1G67330,-0.01720416358064455
AT1G67340,0.10297510068743312
AT1G67350,-0.01961142139897437
AT1G67360,0.17825452329178298
AT1G67365.1,-0.08735397339825934
AT1G67370,-0.25692754822993946
AT1G67400,0.13039847758031697
AT1G67410,0.21676365884668072
AT1G67420,-0.18326321878049226
AT1G67430,-0.03460463699725808
AT1G67440,0.04005481905860801
AT1G67460,1.0183135620050716
AT1G67470,0.9063624043353912
AT1G67480,-0.07618615517137496
AT1G67490,-0.35482928464210284
AT1G67500,-0.05709386886965501
AT1G67510,0.05219560897038205
AT1G67520,0.3165797208074391
AT1G67530,0.22000524004948538
AT1G67540,0.9786470574213811
AT1G67550,-0.15069110103375738
AT1G67560,0.20554382606763993
AT1G67570,-0.38255513107749306
AT1G67580,0.17735346497767077
AT1G67590,-0.15613429600016146
AT1G67600,0.43353847396092066
AT1G67620,-0.14635728520072447
AT1G67623,-1.497047156231664
AT1G67630,-0.1175563009126153
AT1G67635,-0.3615608402760797
AT1G67650,0.1795446937511167
AT1G67660,-0.3213654026985132
AT1G67680,-0.13419894137922847
AT1G67690,-0.0853682540937318
AT1G67700,-0.1471912115098051
AT1G67710,0.43150754102588407
AT1G67720,0.2273413120902251
AT1G67730,-0.13857173999971134
AT1G67740,-1.2200519667621068
AT1G67750,-0.21030197531137262
AT1G67760,-0.7677279236214917
AT1G67780,-0.2536781113626688
AT1G67785,-0.13206022308005755
AT1G67790,0.1455414073511678
AT1G67792.1,-0.1354368617355851
AT1G67800,0.35511535438374164
AT1G67810,0.8199236842732938
AT1G67820,0.007000803398850428
AT1G67830,-0.2098829319399351
AT1G67840,-0.07924906295497247
AT1G67850,0.1071071190901825
AT1G67856,1.343842432648139
AT1G67870,0.2641452081040631
AT1G67880,0.3509338320242672
AT1G67890,0.12079310557215293
AT1G67900,0.15429884203428768
AT1G67910,0.4815560502112418
AT1G67920,0.29596574576731466
AT1G67930,-0.21687612130622064
AT1G67940,-0.15358483833245473
AT1G67950,-0.17148118871353957
AT1G67960,-0.1655976144444982
AT1G67970,0.5980900803041338
AT1G67980,0.2605239569320649
AT1G68000,0.018871613385646607
AT1G68010,-1.0223695371351373
AT1G68020,0.19702927464061265
AT1G68030,-0.21100231742116343
AT1G68040,-0.16151305404181784
AT1G68050,-0.6002122769363745
AT1G68060,-0.09349923863938263
AT1G68070,0.10193287463138015
AT1G68080,-0.1527023310146516
AT1G68100,-0.07536664426501227
AT1G68110,0.3935445439659966
AT1G68120,0.027272260780414732
AT1G68130,-0.21830635685493605
AT1G68140,0.19498978779204917
AT1G68150,-0.07638192433424423
AT1G68160,-0.002540577320695367
AT1G68180,1.0201028263776848
AT1G68185,-0.13183039320420278
AT1G68190,-0.5751118033484988
AT1G68200,0.1304666974083502
AT1G68220,-0.14188493648255887
AT1G68230,0.4624512580970918
AT1G68238,-0.39267550163971265
AT1G68240,-0.03879891981477789
AT1G68250,-2.3784419640400145
AT1G68260,0.20470857794656375
AT1G68290,0.3593487994163389
AT1G68300,0.0880486623145028
AT1G68310,-0.0888663205314039
AT1G68320,1.0883151409559138
AT1G68330,-0.12337492207558654
AT1G68340,-0.021537703285498973
AT1G68350,0.1703779989143398
AT1G68360,-0.2566206645403868
AT1G68370,0.04016244598900885
AT1G68390,-0.06979251293470008
AT1G68400,-0.0870085813492745
AT1G68410,0.06007344605247404
AT1G68430,0.21513857141066392
AT1G68440,0.22960795203228432
AT1G68450,0.6649063642259093
AT1G68460,-0.0824666322374687
AT1G68470,-0.03311421318861853
AT1G68490,-0.07668369471840254
AT1G68500,-0.9512239195200162
AT1G68520,-0.4578231447920277
AT1G68530,-0.30205225230472643
AT1G68540,-0.19712004662739205
AT1G68550,-0.36529682183720635
AT1G68552,-0.36529682183720635
AT1G68560,-0.37875919190585516
AT1G68568.1,0.3065567633507964
AT1G68570,0.04420502329232759
AT1G68580,0.18156061637300935
AT1G68585,-0.2390179284135927
AT1G68590,-0.4106633573048992
AT1G68600,-0.7969499611278054
